,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,release date,artist popularity
3317,0.455,0.465,7.0,-8.345,1.0,0.0311,0.000681,0.113,0.0651,0.107,130.116,355680.0,2020-06-22,[5]
3318,0.7829999999999999,0.649,0.0,-6.154,1.0,0.0642,9.1e-05,0.345,0.0968,0.6459999999999999,125.007,435133.0,2007-02-28,[3]
3319,0.755,0.6409999999999999,2.0,-6.107,0.0,0.0726,0.0294,0.0,0.251,0.197,124.101,141290.0,2020-09-04,[61]
3320,0.399,0.517,5.0,-11.02,1.0,0.0392,0.634,0.7829999999999999,0.135,0.0511,96.023,140582.0,2013-10-08,[24]
3321,0.375,0.62,8.0,-16.125,1.0,0.0366,0.967,0.818,0.175,0.0377,149.561,55510.0,2019-08-30,[37]
3322,0.878,0.7190000000000001,4.0,-6.99,0.0,0.0817,0.0731,0.00152,0.071,0.698,125.011,219167.0,2020-05-08,[1]
3323,0.768,0.486,5.0,-5.888,1.0,0.0289,0.0286,1.27e-05,0.112,0.482,113.233,179707.0,2016-03-18,[61]
3324,0.481,0.0843,8.0,-17.567,0.0,0.0337,0.992,0.179,0.116,0.32,71.92399999999998,275973.0,2007-05-22,[55]
3325,0.622,0.858,11.0,-10.099,0.0,0.1,0.368,0.0133,0.0884,0.448,110.442,235160.0,1969-09-11,[69]
3326,0.398,0.314,0.0,-9.965,1.0,0.0289,0.6890000000000001,0.0,0.102,0.226,128.642,201827.0,2020-11-13,[86]
3327,0.7290000000000001,0.22,3.0,-16.274,1.0,0.959,0.732,0.0,0.187,0.5529999999999999,121.438,202173.0,2013-10-23,"[38, 46]"
3328,0.54,0.535,9.0,-24.045,0.0,0.655,0.99,0.8240000000000001,0.922,0.0366,115.557,32293.0,1999,"[30, 40]"
3329,0.579,0.7340000000000001,5.0,-5.794,1.0,0.241,0.0139,0.0,0.18,0.5760000000000001,174.743,222694.0,2011-05-01,[0]
3330,0.477,0.6890000000000001,4.0,-10.437,0.0,0.371,0.597,0.349,0.305,0.499,166.699,84889.0,2020-03-03,[54]
3331,0.522,0.522,4.0,-11.212,0.0,0.0284,0.0641,0.0,0.488,0.585,80.846,199373.0,1985,[74]
3332,0.726,0.463,8.0,-7.432,0.0,0.353,0.225,0.00036,0.122,0.752,81.926,211487.0,2020-11-15,[2]
3333,0.5529999999999999,0.815,7.0,-7.049,1.0,0.0491,0.315,3.28e-06,0.192,0.928,204.387,199853.0,2020-11-20,[67]
3334,0.485,0.362,8.0,-11.27,0.0,0.104,0.862,1.7800000000000002e-05,0.128,0.284,108.252,230377.0,2020-03-27,[47]
3335,0.374,0.31,7.0,-9.057,1.0,0.0409,0.966,0.00238,0.11,0.469,88.68700000000003,249947.0,2020-05-29,[35]
3336,0.556,0.872,7.0,-5.573,1.0,0.174,0.0402,0.0,0.151,0.687,150.339,223013.0,2012-01-01,[51]
3337,0.0903,0.0474,4.0,-29.673,0.0,0.0487,0.976,0.597,0.277,0.0382,78.12,383933.0,2014-09-09,"[60, 20, 30, 39]"
3338,0.422,0.474,9.0,-9.207,1.0,0.0275,0.219,0.032,0.378,0.545,70.023,153381.0,2016-07-15,"[18, 7]"
3339,0.33,0.239,3.0,-12.755,1.0,0.0361,0.885,3.61e-05,0.188,0.396,81.111,234187.0,2014-11-05,[27]
3340,0.74,0.852,2.0,-6.796,1.0,0.0709,0.00483,0.8490000000000001,0.45,0.7,125.997,402624.0,2012-07-19,[8]
3341,0.838,0.8140000000000001,9.0,-6.959,1.0,0.0473,0.0185,0.119,0.292,0.987,120.216,163840.0,1974-01-01,[9]
3342,0.8079999999999999,0.68,1.0,-9.496,1.0,0.032,0.0416,0.0339,0.064,0.962,116.724,236733.0,1993-01-15,[52]
3343,0.868,0.852,10.0,-4.544,0.0,0.054000000000000006,0.135,9.35e-06,0.103,0.975,122.007,184790.0,2018-11-02,[50]
3344,0.0,2.03e-05,2.0,-14.51,1.0,0.0,0.0,0.0,0.838,0.0,0.0,61020.0,2016-06-21,"[40, 64, 75, 39, 55]"
3345,0.141,0.000218,1.0,-21.8,1.0,0.115,0.912,0.999,0.104,0.0269,137.91899999999998,144065.0,2019-05-08,[38]
3346,0.452,0.504,0.0,-11.957,0.0,0.0364,0.75,0.08,0.267,0.248,144.994,190296.0,2018-04-13,"[35, 31, 11]"
3347,0.7040000000000001,0.29600000000000004,3.0,-9.76,0.0,0.0445,0.723,3.07e-06,0.124,0.123,141.203,323920.0,2004-01-01,[58]
3348,0.447,0.655,4.0,-16.213,1.0,0.0305,3.27e-05,0.701,0.111,0.8290000000000001,120.002,82501.0,2020-07-07,[17]
3349,0.731,0.4970000000000001,2.0,-17.532,1.0,0.0454,0.134,0.8640000000000001,0.0636,0.269,124.99,263129.0,2011-11-28,[0]
3350,0.129,0.0176,8.0,-29.081,1.0,0.0419,0.884,0.909,0.107,0.0374,75.546,323813.0,2013,"[64, 0]"
3351,0.29,0.662,8.0,-9.168,1.0,0.0435,0.0257,0.848,0.0628,0.105,87.241,135387.0,2012-11-06,[50]
3352,,,,,,,,,,,,,2015-04-16,[16]
3353,0.23,0.147,4.0,-20.808000000000003,0.0,0.06,0.978,0.902,0.127,0.079,143.904,164950.0,2019-07-30,"[21, 24, 23]"
3354,0.924,0.853,9.0,-6.272,1.0,0.0486,0.342,5.91e-05,0.0722,0.963,102.949,194107.0,1992,[46]
3355,0.5529999999999999,0.667,0.0,-9.769,0.0,0.289,0.491,3.21e-06,0.52,0.43,88.91,236053.0,2004,[0]
3356,0.161,0.0922,0.0,-25.997,1.0,0.0488,0.979,0.738,0.203,0.0394,172.56599999999997,115053.0,2020-11-13,"[82, 49, 71]"
3357,0.532,0.754,4.0,-5.605,1.0,0.0279,0.0008960000000000002,0.0,0.138,0.279,104.964,266553.0,2009-04-21,[50]
3358,0.765,0.6709999999999999,6.0,-6.026,0.0,0.0405,0.403,0.0,0.106,0.269,134.02,216947.0,2020-08-20,[10]
3359,0.6940000000000001,0.858,8.0,-5.917999999999998,1.0,0.252,0.0365,0.0,0.159,0.295,90.54,217484.0,2017-12-20,[69]
3360,0.585,0.363,4.0,-9.747,1.0,0.026,0.935,1.19e-05,0.115,0.279,135.947,254520.0,2011-11-23,[23]
3361,0.76,0.665,2.0,-6.855,1.0,0.0678,0.0355,2.12e-06,0.131,0.816,114.006,193099.0,2019-11-22,[68]
3362,0.7659999999999999,0.401,9.0,-14.05,0.0,0.0493,0.117,0.906,0.0927,0.482,121.998,238512.0,2018-03-09,"[1, 49]"
3363,0.248,0.0888,10.0,-30.886,1.0,0.0497,0.259,0.875,0.11,0.0392,143.289,160000.0,2020-11-25,"[46, 40]"
3364,0.29600000000000004,0.0377,11.0,-27.468000000000004,0.0,0.0382,0.871,0.871,0.111,0.0396,103.323,193765.0,2020-10-26,[48]
3365,0.5489999999999999,0.872,0.0,-8.224,1.0,0.0281,0.0112,0.884,0.162,0.119,139.98,322286.0,2013-02-28,[0]
3366,0.6970000000000001,0.376,9.0,-8.433,1.0,0.0319,0.422,8.1e-05,0.0919,0.326,114.983,208352.0,2016-01-15,[11]
3367,0.434,0.952,4.0,-3.177,0.0,0.18,0.00301,1.6e-05,0.406,0.29600000000000004,184.048,193920.0,2005,[66]
3368,0.54,0.902,9.0,-5.694,1.0,0.193,0.0717,0.0,0.115,0.0716,96.293,231262.0,2013-11-11,"[32, 31]"
3369,0.562,0.969,7.0,-5.851,1.0,0.105,9.98e-05,0.00799,0.245,0.0891,110.029,310293.0,2014-02-07,[37]
3370,0.531,0.772,3.0,-8.263,1.0,0.27,0.245,0.0,0.0681,0.454,158.121,270387.0,2011-05-17,"[51, 51, 43, 41, 49, 56, 41]"
3371,0.4,0.6970000000000001,2.0,-6.8020000000000005,0.0,0.0336,0.000217,0.0169,0.126,0.0671,124.938,293000.0,2018-03-12,[43]
3372,0.326,0.8859999999999999,1.0,-5.6770000000000005,1.0,0.165,0.0132,0.0,0.125,0.395,103.686,244745.0,2011-06-14,[58]
3373,0.715,0.226,5.0,-17.803,1.0,0.0481,0.987,0.945,0.109,0.846,97.89,84923.0,2020-11-23,"[45, 60]"
3374,0.503,0.956,7.0,-1.882,0.0,0.0673,0.000242,0.0134,0.11,0.221,74.982,201303.0,2011-08-01,[0]
3375,0.481,0.955,0.0,-3.1260000000000003,1.0,0.123,0.0204,0.0,0.0796,0.621,163.101,223453.0,2010-08-23,[0]
3376,0.555,0.64,7.0,-7.693,1.0,0.0438,0.265,0.0,0.0817,0.877,170.97,176927.0,2019-04-30,[10]
3377,0.481,0.927,0.0,-3.615,0.0,0.047,2.82e-05,0.00432,0.988,0.371,96.39,326000.0,1999-11-23,[85]
3378,0.343,0.328,6.0,-11.778,1.0,0.0339,0.8170000000000001,5.86e-05,0.108,0.329,79.925,180636.0,2018-08-17,"[18, 8]"
3379,0.6709999999999999,0.6920000000000001,7.0,-7.056,1.0,0.0321,0.0124,0.0325,0.354,0.7440000000000001,96.056,168448.0,2020-02-07,[34]
3380,0.682,0.421,0.0,-11.776,1.0,0.106,0.866,0.986,0.1,0.0,182.878,18041.0,1999-11-12,[3]
3381,0.274,0.0637,2.0,-31.126,1.0,0.056,0.7609999999999999,0.865,0.128,0.132,94.423,107174.0,2018-10-19,"[64, 64, 42]"
3382,0.603,0.953,7.0,-7.709,1.0,0.0586,0.00287,0.772,0.056,0.468,128.07299999999998,128213.0,2016-04-22,[48]
3383,0.239,0.173,1.0,-17.643,1.0,0.0407,0.647,0.8740000000000001,0.11,0.0346,37.771,115413.0,2017-06-16,"[64, 39]"
3384,0.6609999999999999,0.626,2.0,-10.462,1.0,0.958,0.7979999999999999,0.0,0.775,0.392,85.50299999999999,237785.0,2019-10-25,[34]
3385,0.305,0.0977,9.0,-19.745,1.0,0.0448,0.22,0.861,0.105,0.136,69.013,69722.0,2016-02-09,[41]
3386,0.495,0.0646,0.0,-20.954,1.0,0.0392,0.8759999999999999,0.952,0.127,0.14300000000000002,127.726,189960.0,2007-08-17,[3]
3387,0.583,0.728,4.0,-11.412,0.0,0.0456,0.0467,0.0,0.0696,0.502,160.45600000000005,221200.0,1988-01-26,[55]
3388,0.56,0.7829999999999999,5.0,-7.511,1.0,0.0374,0.0399,0.0612,0.84,0.782,97.928,365693.0,2003-01-30,[84]
3389,0.928,0.35700000000000004,9.0,-10.98,1.0,0.455,0.0151,0.0,0.0709,0.513,130.124,213720.0,2019-07-30,[5]
3390,0.256,0.931,10.0,-3.818,1.0,0.0707,1.26e-05,0.000101,0.0746,0.446,77.295,146531.0,2019-06-26,[1]
3391,0.823,0.737,1.0,-7.649,1.0,0.0979,0.0828,2.51e-06,0.179,0.32299999999999995,135.046,200111.0,2019-10-27,"[60, 38, 47, 59, 54, 66, 54, 41, 44, 50]"
3392,0.923,0.598,1.0,-5.402,1.0,0.389,0.0345,0.0,0.104,0.308,95.002,145476.0,2020-10-31,"[10, 0]"
3393,0.5579999999999999,0.39,11.0,-8.238,1.0,0.0309,0.667,0.00498,0.114,0.0969,75.281,288027.0,2013-10-07,[23]
3394,0.764,0.752,8.0,-3.713,0.0,0.0711,0.18,0.0,0.0701,0.698,100.066,187200.0,2019-03-15,"[74, 79, 84]"
3395,0.503,0.765,4.0,-4.132,1.0,0.0327,0.00773,0.0,0.0844,0.3720000000000001,144.122,258707.0,2008-01-01,[59]
3396,0.07200000000000001,0.0801,2.0,-24.045,1.0,0.0485,0.981,0.903,0.14400000000000002,0.0873,75.062,72320.0,2020-11-21,"[77, 40]"
3397,0.279,0.735,7.0,-10.363,1.0,0.0744,0.00106,0.667,0.15,0.207,171.639,266088.0,2011-12-15,[2]
3398,0.768,0.7829999999999999,0.0,-5.577000000000001,1.0,0.0497,0.324,0.0,0.156,0.809,106.863,86358.0,2018-10-08,[50]
3399,0.7170000000000001,0.6970000000000001,4.0,-9.009,0.0,0.105,0.14800000000000002,0.00268,0.26,0.354,129.998,112764.0,2019-10-18,[0]
3400,0.0,0.0029100000000000003,0.0,-21.085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12188.0,2014-11-07,[43]
3401,0.18600000000000005,0.277,6.0,-15.999,0.0,0.0326,0.339,0.623,0.32,0.038,139.683,181573.0,1993,[63]
3402,0.785,0.229,2.0,-16.315,1.0,0.0863,0.621,0.8909999999999999,0.21600000000000005,0.282,118.861,355213.0,2006-07-11,[0]
3403,0.748,0.7879999999999999,4.0,-10.696,0.0,0.0622,0.19,0.872,0.102,0.207,121.998,357678.0,2017-03-03,[10]
3404,0.438,0.273,7.0,-10.786,1.0,0.0282,0.8190000000000001,1.6e-06,0.6940000000000001,0.354,106.651,261227.0,2005-01-01,[26]
3405,0.6629999999999999,0.425,2.0,-9.449,1.0,0.57,0.0204,0.0,0.256,0.112,68.045,165769.0,2018-01-14,[17]
3406,0.182,0.626,0.0,-14.212,1.0,0.0622,0.187,0.441,0.418,0.0613,55.465,144440.0,2003-12-01,[0]
3407,0.718,0.52,4.0,-12.356,1.0,0.0453,0.628,0.241,0.0856,0.358,104.938,206289.0,2020-03-13,[15]
3408,0.63,0.7959999999999999,6.0,-9.254,0.0,0.0299,0.0791,0.0,0.136,0.303,130.019,208640.0,2020-04-30,[26]
3409,0.573,0.972,10.0,-3.709,1.0,0.12,0.0005200000000000001,4.11e-06,0.198,0.284,96.018,227875.0,2017-10-02,[60]
3410,0.616,0.565,2.0,-6.638,0.0,0.39,0.875,0.0,0.377,0.491,88.984,162586.0,2020-04-17,[21]
3411,0.655,0.639,9.0,-18.438,0.0,0.0432,0.171,0.7509999999999999,0.111,0.8079999999999999,109.973,163657.0,2020-10-20,[33]
3412,0.31,0.147,5.0,-15.505999999999998,1.0,0.0322,0.995,0.882,0.113,0.354,83.429,208307.0,2020-11-16,"[80, 17, 7, 7]"
3413,0.596,0.171,5.0,-17.386,1.0,0.0333,0.823,0.000349,0.16899999999999998,0.0623,115.408,984667.0,1983,"[67, 50]"
3414,0.4320000000000001,0.292,1.0,-9.183,1.0,0.0354,0.895,0.0,0.0909,0.337,156.52700000000004,143462.0,2020-05-22,[64]
3415,0.735,0.742,6.0,-9.558,1.0,0.0532,0.205,8.99e-06,0.0476,0.955,90.04299999999998,220933.0,2020-11-20,[51]
3416,0.15,0.329,10.0,-19.263,0.0,0.0548,0.976,0.945,0.672,0.0518,85.839,238000.0,2018-03-05,"[60, 64, 45]"
3417,0.48,0.969,9.0,-7.463999999999999,1.0,0.0854,0.069,0.00022,0.0608,0.494,142.489,163453.0,1968-11-22,[89]
3418,0.593,0.5820000000000001,7.0,-8.985,0.0,0.0327,0.00134,0.943,0.138,0.468,112.01,200484.0,2018-11-15,"[29, 40]"
3419,0.6509999999999999,0.552,1.0,-5.888,1.0,0.0835,0.0629,0.0,0.248,0.247,136.35399999999998,228360.0,2013-01-01,"[69, 68]"
3420,0.8540000000000001,0.667,5.0,-3.876,1.0,0.0627,0.5429999999999999,0.0,0.0974,0.973,119.993,143400.0,2014-09-02,[73]
3421,0.406,0.96,4.0,-4.242,1.0,0.0502,0.00266,0.0,0.343,0.816,175.028,178460.0,2013-08-23,[23]
3422,0.41,0.438,5.0,-8.555,1.0,0.0545,0.615,0.0,0.101,0.163,190.046,244040.0,2018-05-18,[73]
3423,0.142,0.955,6.0,-4.8039999999999985,1.0,0.11,0.000175,0.452,0.5720000000000001,0.0374,148.96200000000005,150613.0,2006-01-01,[3]
3424,0.321,0.8109999999999999,0.0,-5.016,0.0,0.0438,0.0719,3.13e-05,0.163,0.359,95.019,229428.0,2020-08-06,[40]
3425,0.605,0.642,1.0,-5.7170000000000005,1.0,0.0347,0.0483,0.0812,0.138,0.243,129.915,144000.0,2019-10-29,"[68, 28]"
3426,0.8079999999999999,0.8240000000000001,7.0,-8.6,1.0,0.105,0.00255,0.82,0.059,0.35100000000000003,125.998,247619.0,2019-08-16,[0]
3427,0.6890000000000001,0.966,11.0,-3.071,0.0,0.0814,0.00146,0.0008609999999999999,0.526,0.731,150.005,136000.0,2020-11-04,"[55, 28]"
3428,0.28,0.87,8.0,-4.894,0.0,0.103,0.000369,3.3799999999999995e-05,0.104,0.504,146.249,139160.0,2001,[39]
3429,0.482,0.287,7.0,-11.332,1.0,0.0549,0.000203,0.862,0.128,0.64,79.812,84219.0,2020-08-03,[34]
3430,0.901,0.429,4.0,-9.207,0.0,0.333,0.0814,0.0,0.103,0.472,139.82,77848.0,2020-01-22,[1]
3431,0.509,0.262,2.0,-11.531,1.0,0.0311,0.85,1.68e-06,0.0851,0.287,89.846,211798.0,2020-08-21,[95]
3432,0.659,0.183,5.0,-17.820999999999994,1.0,0.59,0.696,0.0,0.419,0.682,82.839,54857.0,2020-07-31,[26]
3433,0.0808,0.312,10.0,-14.261,1.0,0.033,0.772,0.000157,0.113,0.119,69.493,169573.0,1995-01-01,[8]
3434,0.949,0.79,8.0,-5.957000000000002,1.0,0.0756,0.004370000000000001,0.0,0.0816,0.807,117.002,246053.0,2008-01-01,"[62, 83]"
3435,0.511,0.5489999999999999,0.0,-15.423,0.0,0.0497,0.0528,0.889,0.359,0.57,86.992,117403.0,2020-08-16,[21]
3436,0.601,9.1e-05,11.0,-9.556,0.0,0.16899999999999998,0.208,0.0021100000000000003,0.268,0.132,95.344,1188827.0,2005-03-24,[57]
3437,0.912,0.463,10.0,-6.479,0.0,0.371,0.00213,0.0,0.076,0.474,92.93,186503.0,2018-03-11,[0]
3438,0.447,0.754,6.0,-7.785,0.0,0.0351,0.0147,0.0,0.123,0.501,75.041,260720.0,2019-12-06,[60]
3439,0.611,0.52,0.0,-5.445,1.0,0.0346,0.0132,0.0,0.105,0.7709999999999999,159.92700000000005,149878.0,2018-12-21,"[85, 84]"
3440,0.5660000000000001,0.926,1.0,-7.109,0.0,0.0343,0.000115,0.000155,0.37,0.878,126.022,184112.0,2020-11-13,[68]
3441,0.5920000000000001,0.97,2.0,-7.808,1.0,0.949,0.848,0.0,0.924,0.123,56.789,238747.0,2010-03-26,[48]
3442,0.507,0.934,5.0,-8.943,1.0,0.12,0.00331,0.843,0.111,0.336,74.971,151668.0,2012-07-17,[27]
3443,0.476,0.613,1.0,-10.76,1.0,0.486,0.307,0.00241,0.134,0.41,87.40299999999998,84627.0,2020-02-07,"[77, 72]"
3444,0.25,0.0946,9.0,-19.382,0.0,0.036000000000000004,0.984,0.8590000000000001,0.073,0.036000000000000004,74.12899999999998,194680.0,2014-12-08,[28]
3445,0.517,0.262,0.0,-11.576,1.0,0.0358,0.388,0.0,0.21600000000000005,0.5660000000000001,176.375,156760.0,1999-09-28,"[68, 54]"
3446,0.6890000000000001,0.7020000000000001,2.0,-5.278,1.0,0.0356,0.203,0.0005200000000000001,0.145,0.562,98.018,207787.0,2019-07-26,[75]
3447,0.234,0.023,2.0,-30.468000000000004,1.0,0.0373,0.963,0.926,0.124,0.0323,42.036,93176.0,2020-11-22,"[42, 52, 54]"
3448,0.5770000000000001,0.5479999999999999,9.0,-10.851,1.0,0.0294,0.6940000000000001,0.415,0.385,0.955,139.985,178853.0,2019-07-20,[13]
3449,0.725,0.674,4.0,-5.46,1.0,0.0374,0.101,2.64e-05,0.0907,0.413,85.991,194907.0,2013-06-04,[70]
3450,0.45,0.0108,5.0,-27.009,1.0,0.0832,0.996,0.934,0.0915,0.439,66.083,48333.0,2020-03-21,[30]
3451,0.117,0.807,9.0,-18.345,1.0,0.0641,0.499,0.946,0.34,0.0311,80.626,90000.0,2020-09-24,[29]
3452,0.618,0.182,3.0,-7.829,1.0,0.0526,0.8540000000000001,0.0,0.102,0.257,124.138,170400.0,2017-02-03,[4]
3453,0.501,0.159,10.0,-19.103,1.0,0.0316,0.919,0.00338,0.0784,0.477,92.494,443793.0,2013-03-21,[14]
3454,0.487,0.242,8.0,-18.628,1.0,0.3720000000000001,0.585,0.0,0.156,0.381,88.928,203294.0,2020-06-22,[8]
3455,0.376,0.125,5.0,-31.767,1.0,0.0513,0.982,0.495,0.104,0.043,152.639,181147.0,2013-06-11,[40]
3456,0.563,0.366,11.0,-6.896,0.0,0.121,0.36,0.00243,0.0955,0.768,85.352,240597.0,2018-08-24,[78]
3457,0.674,0.557,8.0,-9.148,1.0,0.263,0.0704,0.000851,0.21,0.763,77.367,401187.0,2012-09-16,[25]
3458,0.642,0.5379999999999999,10.0,-7.773,1.0,0.0583,0.464,0.8809999999999999,0.055,0.723,175.05200000000005,340400.0,2007-01-01,[0]
3459,0.736,0.637,2.0,-6.856,1.0,0.306,0.343,0.0,0.121,0.336,130.94,177002.0,2020-11-20,[67]
3460,0.79,0.655,7.0,-5.053,0.0,0.354,0.0987,0.0,0.111,0.423,85.057,157727.0,2020-10-30,[33]
3461,0.329,0.461,11.0,-16.43,1.0,0.0571,0.89,0.675,0.821,0.155,82.23,273080.0,1993-11-02,[63]
3462,0.8959999999999999,0.6829999999999999,1.0,-6.648,1.0,0.0475,0.0563,0.00124,0.102,0.7759999999999999,120.018,239267.0,2009-01-01,[45]
3463,0.642,0.777,4.0,-4.809,0.0,0.094,0.00323,0.0,0.227,0.413,96.986,214400.0,2004-10-26,"[62, 61, 60]"
3464,0.773,0.209,9.0,-20.646,1.0,0.953,0.8859999999999999,0.0,0.129,0.638,56.341,68960.0,2008-08-26,[0]
3465,0.7559999999999999,0.426,0.0,-13.403,1.0,0.187,0.333,0.0,0.358,0.401,95.02,163344.0,2019-07-09,[59]
3466,0.353,0.349,8.0,-10.514,1.0,0.036000000000000004,0.6829999999999999,0.0018,0.0959,0.101,113.05,208693.0,1989-10-31,"[67, 69]"
3467,0.237,0.244,1.0,-15.186,1.0,0.0386,0.696,0.93,0.0903,0.188,65.652,70213.0,2013-08-01,"[46, 0, 42]"
3468,0.733,0.84,10.0,-2.604,1.0,0.0364,0.341,0.000113,0.0777,0.971,125.97,143653.0,2018-05-25,[53]
3469,0.129,0.992,9.0,-21.39,1.0,0.0718,0.927,0.805,0.835,1e-05,143.659,119511.0,2015-02-27,[53]
3470,0.732,0.45,9.0,-10.44,1.0,0.0298,0.171,0.0017399999999999998,0.154,0.4370000000000001,154.15200000000004,259773.0,1996-01-01,[78]
3471,0.5539999999999999,0.28,9.0,-15.755999999999998,0.0,0.0639,0.25,3.79e-06,0.375,0.496,62.887,64785.0,2019-11-30,[24]
3472,0.4320000000000001,0.616,7.0,-8.956,1.0,0.503,0.0391,0.0,0.44,0.631,178.601,194015.0,2015-11-14,"[13, 27]"
3473,0.433,0.7809999999999999,11.0,-5.408,0.0,0.0728,0.0492,0.0,0.0614,0.5770000000000001,175.921,207491.0,2019-07-10,[34]
3474,0.928,0.385,1.0,-7.44,0.0,0.0546,0.29,1.24e-05,0.12,0.7609999999999999,102.007,212813.0,2005-01-01,[81]
3475,0.398,0.918,11.0,-5.3889999999999985,0.0,0.113,0.000136,0.0,0.342,0.665,185.906,186093.0,2007-09-18,[57]
3476,0.804,0.514,7.0,-6.766,1.0,0.327,0.0274,0.0,0.11,0.43,139.026,207781.0,2020-10-23,"[52, 76]"
3477,0.236,0.0609,10.0,-23.029,1.0,0.0383,0.972,0.611,0.0971,0.234,77.097,719200.0,2016-07-01,"[30, 20, 37]"
3478,0.68,0.6859999999999999,1.0,-3.998,1.0,0.0297,0.0664,0.0,0.203,0.3670000000000001,94.057,262979.0,2019-02-15,"[54, 46]"
3479,0.467,0.836,2.0,-7.987999999999999,1.0,0.0389,0.00177,0.871,0.116,0.0382,119.958,307513.0,2018-01-22,"[0, 0]"
3480,0.493,0.0516,3.0,-28.216,1.0,0.0517,0.995,0.893,0.112,0.511,136.842,152933.0,2020-11-23,"[78, 59]"
3481,0.294,0.882,5.0,-7.843,1.0,0.101,0.000542,0.00176,0.0595,0.406,150.45,235729.0,2019-03-15,[52]
3482,0.797,0.261,9.0,-12.34,1.0,0.0419,0.635,0.00247,0.0967,0.528,122.04,290709.0,2018-03-16,[34]
3483,0.7290000000000001,0.526,8.0,-7.241,1.0,0.0986,0.229,4.56e-05,0.309,0.7859999999999999,110.02,176481.0,2020-05-07,[61]
3484,0.71,0.72,5.0,-6.507999999999999,1.0,0.037000000000000005,0.058,0.0103,0.723,0.513,132.001,198533.0,2016-06-24,[81]
3485,0.401,0.0517,10.0,-21.553,1.0,0.0347,0.8690000000000001,0.259,0.217,0.0405,111.973,301200.0,1995-01-01,[48]
3486,0.481,0.319,1.0,-16.21,0.0,0.0436,0.8320000000000001,0.0039,0.29600000000000004,0.845,99.18,220800.0,2020-11-23,"[82, 48, 39, 64, 62]"
3487,0.501,0.805,10.0,-5.6389999999999985,0.0,0.198,0.0134,0.00436,0.118,0.455,175.007,235886.0,2018-01-12,[52]
3488,0.934,0.45,9.0,-14.479,0.0,0.0629,0.21600000000000005,0.851,0.109,0.96,120.017,209808.0,2020-01-20,[15]
3489,0.415,0.479,1.0,-9.878,1.0,0.22,0.536,0.0,0.106,0.467,82.635,141330.0,2017-08-09,"[18, 26]"
3490,0.231,0.942,7.0,-3.102,1.0,0.0954,0.000151,5.36e-05,0.0958,0.0944,119.965,403948.0,2020-08-07,[41]
3491,0.737,0.753,2.0,-4.023,1.0,0.153,0.018000000000000002,0.00508,0.215,0.493,96.032,167625.0,2020-06-27,[30]
3492,0.626,0.945,1.0,-4.341,1.0,0.0733,0.0272,0.00975,0.13,0.6,130.002,203733.0,2009-05-12,[55]
3493,0.644,0.45,0.0,-16.473,1.0,0.0324,0.633,0.897,0.1,0.893,99.99,314101.0,2020-09-14,[4]
3494,0.5489999999999999,0.8370000000000001,1.0,-13.062,1.0,0.29600000000000004,0.31,0.0,0.274,0.637,83.68700000000003,138389.0,2019-11-02,[18]
3495,0.488,0.25,7.0,-11.349,1.0,0.0317,0.882,0.0,0.29,0.402,130.636,150000.0,2018-12-14,[1]
3496,0.633,0.8140000000000001,0.0,-2.8760000000000003,1.0,0.313,0.171,0.0,0.161,0.623,150.789,166234.0,2019-07-19,[79]
3497,0.551,0.952,4.0,-5.343,1.0,0.107,0.00165,0.14,0.627,0.453,123.207,59293.0,2011-04-11,[62]
3498,0.314,0.59,4.0,-5.865,0.0,0.0334,0.03,0.004079999999999999,0.16,0.129,121.186,275360.0,2010-05-14,[65]
3499,0.59,0.762,0.0,-13.134,1.0,0.342,0.201,0.0205,0.912,0.885,119.549,281937.0,1983,[46]
3500,0.425,0.422,9.0,-15.866,0.0,0.0408,0.0479,0.6609999999999999,0.122,0.132,120.049,190845.0,2018-04-18,[38]
3501,0.489,0.941,2.0,-7.548999999999999,1.0,0.0474,0.00459,0.35600000000000004,0.537,0.877,127.324,405840.0,2000-05-16,[62]
3502,0.483,0.767,2.0,-8.065,1.0,0.036000000000000004,0.0175,0.912,0.219,0.35100000000000003,100.003,195632.0,2015-04-24,[0]
3503,0.412,0.13,6.0,-21.232,1.0,0.0445,0.988,0.906,0.122,0.194,118.661,174196.0,2017-06-14,[56]
3504,0.4320000000000001,0.635,0.0,-13.605,0.0,0.35200000000000004,0.293,0.0,0.228,0.8759999999999999,102.478,105848.0,2020-05-07,[50]
3505,0.28,0.993,11.0,-1.475,1.0,0.28300000000000003,0.00185,0.0,0.332,0.31,143.049,106147.0,2014-07-22,[56]
3506,0.238,0.131,0.0,-23.172,1.0,0.0309,0.394,0.835,0.16,0.189,100.01,212428.0,2016-12-26,[51]
3507,0.8029999999999999,0.338,0.0,-9.397,1.0,0.0415,0.426,0.00503,0.117,0.0723,119.989,154443.0,2017-11-03,[89]
3508,0.976,0.254,11.0,-11.465,0.0,0.067,0.6659999999999999,0.778,0.0949,0.141,115.997,143606.0,2020-11-20,[82]
3509,0.431,0.959,7.0,-5.517,1.0,0.37,0.675,0.0781,0.111,0.653,105.627,227424.0,2016-10-10,[36]
